id,rectimestamp,sendtimestamp,Delay millisecond,longitude,latitude,altitude,speed,Key star Number,msgCnt,TotalRcvMsgCount,TotalLostMsgCount,AID,Source_Layer2-ID,Dest MAC ID,Priority,Power(dBm),RSSI(dBm),SINR(dB),CBR(%),MCS,RSRP(dBm),EARFCN,Band,TB Size(bit),Modulation,Type,Label,attack_type,SPAT
1208,1.70E+12,1.70E+12,-293.066,116.493383,39.728833,23.1,8.63,51,344.34,,77,3136,2321,3619,8000001,7,8,-104,-77,11,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1209,1.70E+12,1.70E+12,-288.416,116.493383,39.728835,23.1,8.63,51,344.34,,78,3137,2321,3619,8000001,7,8,-102,-75,15,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1210,1.70E+12,1.70E+12,-295.977,116.493382,39.728836,23.1,8.63,51,344.34,,79,3138,2321,3619,8000001,7,8,-103,-76,13,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1211,1.70E+12,1.70E+12,-292.07,116.493381,39.728838,23.1,8.63,51,344.34,,80,3139,2321,3619,8000001,7,8,-102,-74,15,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1212,1.70E+12,1.70E+12,-295.93,116.49338,39.728841,23.1,8.63,50,344.34,,81,3140,2321,3619,8000001,7,8,-103,-76,14,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1213,1.70E+12,1.70E+12,-291.933,116.493379,39.728843,23.1,8.63,50,344.34,,82,3141,2321,3619,8000001,7,8,-103,-76,15,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1214,1.70E+12,1.70E+12,-296.062,116.493378,39.728845,23.1,8.63,51,344.34,,83,3142,2321,3619,8000001,7,8,-104,-76,12,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1215,1.70E+12,1.70E+12,-291.63,116.493377,39.728848,23.1,8.63,51,344.34,,84,3143,2321,3619,8000001,7,8,-103,-76,13,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1216,1.70E+12,1.70E+12,-295.579,116.493377,39.72885,23.1,8.63,50,344.34,,85,3144,2321,3619,8000001,7,8,-101,-74,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1217,1.70E+12,1.70E+12,-290.182,116.493375,39.728853,23.1,8.63,51,344.34,,86,3145,2321,3619,8000001,7,8,-102,-75,16,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1218,1.70E+12,1.70E+12,-295.887,116.493374,39.728855,23.1,8.63,50,344.34,,87,3146,2321,3619,8000001,7,8,-104,-76,12,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1219,1.70E+12,1.70E+12,-296.166,116.493374,39.728858,23.1,8.63,50,344.34,,88,3147,2321,3619,8000001,7,8,-104,-77,14,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1220,1.70E+12,1.70E+12,-291.781,116.493373,39.72886,23.1,8.63,50,344.34,,89,3148,2321,3619,8000001,7,8,-105,-77,12,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1221,1.70E+12,1.70E+12,-295.669,116.493372,39.728862,23.1,8.63,50,344.34,,90,3149,2321,3619,8000001,7,8,-102,-75,13,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1222,1.70E+12,1.70E+12,-294.33,116.493371,39.728864,23.1,8.63,50,344.34,,91,3150,2321,3619,8000001,7,8,-101,-74,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1223,1.70E+12,1.70E+12,-290.101,116.49337,39.728866,23.1,8.63,50,344.34,,92,3151,2321,3619,8000001,7,8,-104,-76,12,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1224,1.70E+12,1.70E+12,-295.518,116.493369,39.728868,23.1,8.63,50,344.34,,93,3152,2321,3619,8000001,7,8,-103,-76,15,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1225,1.70E+12,1.70E+12,-283.793,116.493369,39.72887,23.1,8.63,50,344.34,,94,3153,2321,3619,8000001,7,8,-105,-77,12,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1226,1.70E+12,1.70E+12,-292.864,116.493368,39.728872,23.1,8.63,50,344.34,,95,3154,2321,3619,8000001,7,8,-108,-81,10,0,5,-108,55140,47,4264,QPSK,normal,SPAT
1227,1.70E+12,1.70E+12,-290.106,116.493367,39.728873,23.1,8.63,50,344.34,,96,3155,2321,3619,8000001,7,8,-103,-76,15,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1228,1.70E+12,1.70E+12,-293.102,116.493366,39.728876,23.1,8.63,50,344.34,,97,3156,2321,3619,8000001,7,8,-103,-75,15,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1229,1.70E+12,1.70E+12,-290.603,116.493365,39.728878,23.1,8.63,50,344.34,,98,3157,2321,3619,8000001,7,8,-107,-79,10,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1230,1.70E+12,1.70E+12,-295.395,116.493364,39.72888,23.1,8.63,50,344.34,,99,3158,2321,3619,8000001,7,8,-106,-78,13,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1231,1.70E+12,1.70E+12,-284.35,116.493363,39.728883,23.1,8.63,50,344.34,,100,3159,2321,3619,8000001,7,8,-106,-78,8,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1232,1.70E+12,1.70E+12,-290.824,116.493362,39.728884,23.1,8.204,49,342.44,,101,3160,2321,3619,8000001,7,8,-107,-80,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1233,1.70E+12,1.70E+12,-290.482,116.493362,39.728886,23.1,8.63,50,344.34,,102,3161,2321,3619,8000001,7,8,-104,-77,11,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1234,1.70E+12,1.70E+12,-295.207,116.493361,39.728888,23.1,8.204,49,342.44,,103,3162,2321,3619,8000001,7,8,-106,-78,12,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1235,1.70E+12,1.70E+12,-296.598,116.49336,39.72889,23.1,8.63,50,344.34,,104,3163,2321,3619,8000001,7,8,-104,-76,8,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1236,1.70E+12,1.70E+12,-295.196,116.493359,39.728892,23.1,8.63,50,344.34,,105,3164,2321,3619,8000001,7,8,-104,-77,13,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1237,1.70E+12,1.70E+12,-289.731,116.493358,39.728894,23.1,8.63,50,344.34,,106,3165,2321,3619,8000001,7,8,-107,-80,12,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1238,1.70E+12,1.70E+12,-291.46,116.493357,39.728897,23.1,8.63,50,344.34,,107,3166,2321,3619,8000001,7,8,-107,-79,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1239,1.70E+12,1.70E+12,-290.616,116.493357,39.728898,23.1,8.204,49,342.44,,108,3167,2321,3619,8000001,7,8,-102,-74,15,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1240,1.70E+12,1.70E+12,-295.576,116.493356,39.7289,23.1,8.204,49,342.44,,109,3168,2321,3619,8000001,7,8,-105,-78,12,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1241,1.70E+12,1.70E+12,-291.126,116.493355,39.728902,23.2,8.204,49,342.44,,110,3169,2321,3619,8000001,7,8,-106,-79,13,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1242,1.70E+12,1.70E+12,-292.989,116.493354,39.728904,23.1,8.204,49,342.44,,111,3170,2321,3619,8000001,7,8,-106,-79,13,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1243,1.70E+12,1.70E+12,-292.486,116.493353,39.728906,23.2,8.204,49,342.44,,112,3171,2321,3619,8000001,7,8,-106,-78,11,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1244,1.70E+12,1.70E+12,-285.607,116.493352,39.728909,23.2,8.204,49,342.44,,113,3172,2321,3619,8000001,7,8,-107,-79,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1245,1.70E+12,1.70E+12,-292.443,116.49335,39.728911,23.1,8.204,49,342.44,,114,3173,2321,3619,8000001,7,8,-105,-78,14,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1246,1.70E+12,1.70E+12,-292.359,116.493349,39.728913,23.1,8.204,49,342.44,,115,3174,2321,3619,8000001,7,8,-103,-75,13,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1247,1.70E+12,1.70E+12,-291.329,116.493348,39.728915,23.1,8.204,49,342.44,,116,3175,2321,3619,8000001,7,8,-105,-78,13,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1248,1.70E+12,1.70E+12,-292.609,116.493347,39.728917,23.1,8.204,49,342.44,,117,3176,2321,3619,8000001,7,8,-108,-80,9,0,5,-108,55140,47,4264,QPSK,normal,SPAT
1249,1.70E+12,1.70E+12,-296.456,116.493347,39.728919,23.2,8.204,49,342.44,,118,3177,2321,3619,8000001,7,8,-109,-81,12,0,5,-109,55140,47,4264,QPSK,normal,SPAT
1250,1.70E+12,1.70E+12,-293.748,116.493346,39.728921,23.4,8.204,49,342.44,797A687523323439,119,3178,2321,3619,8000001,7,8,-104,-77,15,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1251,1.70E+12,1.70E+12,-288.554,116.493345,39.728922,23.2,8.204,49,342.44,,120,3179,2321,3619,8000001,7,8,-110,-81,5,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1252,1.70E+12,1.70E+12,-295.663,116.493345,39.728923,23.4,8.204,49,342.44,,121,3180,2321,3619,8000001,7,8,-109,-81,12,0,5,-109,55140,47,4264,QPSK,normal,SPAT
1253,1.70E+12,1.70E+12,-297.538,116.493344,39.728925,23.2,8.204,49,342.44,,122,3181,2321,3619,8000001,7,8,-106,-79,13,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1254,1.70E+12,1.70E+12,-284.6,116.493343,39.728927,23.4,8.204,49,342.44,,123,3182,2321,3619,8000001,7,8,-106,-78,12,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1255,1.70E+12,1.70E+12,-294.562,116.493342,39.728929,23.4,8.204,49,342.44,,124,3183,2321,3619,8000001,7,8,-103,-76,14,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1256,1.70E+12,1.70E+12,-291.502,116.493342,39.72893,23.4,8.204,49,342.44,,125,3184,2321,3619,8000001,7,8,-107,-79,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1257,1.70E+12,1.70E+12,-296.636,116.493341,39.728932,23.2,8.204,49,342.44,,126,3185,2321,3619,8000001,7,8,-107,-79,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1258,1.70E+12,1.70E+12,-292.428,116.49334,39.728934,23.2,8.204,49,342.44,,127,3186,2321,3619,8000001,7,8,-106,-78,8,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1259,1.70E+12,1.70E+12,-296.35,116.49334,39.728935,23.2,8.204,49,342.44,,1,3187,2322,3619,8000001,7,8,-105,-78,13,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1260,1.70E+12,1.70E+12,-292.885,116.493339,39.728937,23.4,8.204,49,342.44,,2,3188,2322,3619,8000001,7,8,-107,-79,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1261,1.70E+12,1.70E+12,-290.672,116.493338,39.728939,23.4,8.204,49,342.44,,3,3189,2322,3619,8000001,7,8,-105,-77,10,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1262,1.70E+12,1.70E+12,-293.706,116.493337,39.728941,23.4,8.204,49,342.44,,4,3190,2322,3619,8000001,7,8,-105,-77,13,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1263,1.70E+12,1.70E+12,-296.287,116.493336,39.728943,23.4,8.204,49,342.44,,5,3191,2322,3619,8000001,7,8,-106,-78,12,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1264,1.70E+12,1.70E+12,-292.08,116.493334,39.728946,23.4,8.204,49,342.44,,6,3192,2322,3619,8000001,7,8,-105,-77,14,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1265,1.70E+12,1.70E+12,-293.343,116.493333,39.728949,23.4,8.204,49,342.44,,7,3193,2322,3619,8000001,7,8,-109,-81,7,0,5,-109,55140,47,4264,QPSK,normal,SPAT
1266,1.70E+12,1.70E+12,-292.306,116.493332,39.728952,23.4,8.204,49,342.44,,8,3194,2322,3619,8000001,7,8,-110,-82,9,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1267,1.70E+12,1.70E+12,-290.725,116.49333,39.728955,23.4,8.204,49,342.44,,9,3195,2322,3619,8000001,7,8,-113,-85,10,0,5,-113,55140,47,4264,QPSK,normal,SPAT
1268,1.70E+12,1.70E+12,-283.282,116.493329,39.728957,23.4,8.204,49,342.44,,10,3196,2322,3619,8000001,7,8,-117,-89,6,0,5,-117,55140,47,4264,QPSK,normal,SPAT
1269,1.70E+12,1.70E+12,-296.307,116.493328,39.728959,23.5,8.204,49,342.44,797A687523323439,11,3197,2322,3619,8000001,7,8,-116,-87,7,0,5,-116,55140,47,4264,QPSK,normal,SPAT
1270,1.70E+12,1.70E+12,-291.981,116.493327,39.728961,23.5,8.204,49,342.44,,12,3198,2322,3619,8000001,7,8,-109,-81,11,0,5,-109,55140,47,4264,QPSK,normal,SPAT
1271,1.70E+12,1.70E+12,-293.685,116.493326,39.728963,23.5,8.204,49,342.44,,13,3199,2322,3619,8000001,7,8,-112,-84,8,0,5,-112,55140,47,4264,QPSK,normal,SPAT
1272,1.70E+12,1.70E+12,-291.3,116.493326,39.728965,23.5,8.204,49,342.44,,14,3200,2322,3619,8000001,7,8,-106,-78,14,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1273,1.70E+12,1.70E+12,-294.549,116.493325,39.728967,23.5,8.204,49,342.44,,15,3201,2322,3619,8000001,7,8,-106,-79,11,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1274,1.70E+12,1.70E+12,-289.995,116.493324,39.728969,23.4,8.204,49,342.44,,16,3202,2322,3619,8000001,7,8,-106,-79,14,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1275,1.70E+12,1.70E+12,-295.005,116.493323,39.72897,23.5,8.204,49,342.44,,17,3203,2322,3619,8000001,7,8,-106,-78,14,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1276,1.70E+12,1.70E+12,-291.047,116.493322,39.728972,23.4,8.204,49,342.44,,18,3204,2322,3619,8000001,7,8,-108,-80,13,0,5,-108,55140,47,4264,QPSK,normal,SPAT
1277,1.70E+12,1.70E+12,-286.602,116.493322,39.728975,23.4,8.204,49,342.44,,19,3205,2322,3619,8000001,7,8,-110,-83,11,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1278,1.70E+12,1.70E+12,-288.707,116.493321,39.728976,23.4,8.204,49,342.44,,20,3206,2322,3619,8000001,7,8,-107,-79,14,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1279,1.70E+12,1.70E+12,-294.832,116.49332,39.728978,23.5,8.204,49,342.44,,21,3207,2322,3619,8000001,7,8,-106,-78,11,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1280,1.70E+12,1.70E+12,-290.159,116.493319,39.72898,23.5,8.204,49,342.44,,22,3208,2322,3619,8000001,7,8,-105,-78,13,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1281,1.70E+12,1.70E+12,-287.013,116.493318,39.728983,23.5,8.204,49,342.44,,23,3209,2322,3619,8000001,7,8,-110,-82,11,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1282,1.70E+12,1.70E+12,-297.602,116.493317,39.728985,23.4,8.204,49,342.44,,24,3210,2322,3619,8000001,7,8,-106,-79,12,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1283,1.70E+12,1.70E+12,-296.7,116.493316,39.728988,23.5,8.204,49,342.44,,25,3211,2322,3619,8000001,7,8,-110,-82,11,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1284,1.70E+12,1.70E+12,-289.09,116.493315,39.72899,23.5,8.204,49,342.44,,26,3212,2322,3619,8000001,7,8,-112,-84,10,0,5,-112,55140,47,4264,QPSK,normal,SPAT
1285,1.70E+12,1.70E+12,-293.738,116.493314,39.728992,23.5,8.204,49,342.44,,27,3213,2322,3619,8000001,7,8,-110,-82,11,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1286,1.70E+12,1.70E+12,-296.405,116.493313,39.728994,23.5,8.204,49,342.44,,28,3214,2322,3619,8000001,7,8,-109,-81,12,0,5,-109,55140,47,4264,QPSK,normal,SPAT
1287,1.70E+12,1.70E+12,-283.952,116.493312,39.728996,23.5,8.204,49,342.44,,29,3215,2322,3619,8000001,7,8,-107,-80,11,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1288,1.70E+12,1.70E+12,-294.678,116.493311,39.728999,23.5,8.204,49,342.44,,30,3216,2322,3619,8000001,7,8,-107,-80,13,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1289,1.70E+12,1.70E+12,-292.545,116.49331,39.729001,23.5,8.204,49,342.44,,31,3217,2322,3619,8000001,7,8,-106,-79,14,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1290,1.70E+12,1.70E+12,-297.743,116.49331,39.729003,23.4,8.204,49,342.44,,32,3218,2322,3619,8000001,7,8,-105,-77,14,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1291,1.70E+12,1.70E+12,-292.72,116.493309,39.729005,23.4,9.001,49,342.71,,33,3219,2322,3619,8000001,7,8,-106,-79,10,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1292,1.70E+12,1.70E+12,-290.066,116.493308,39.729008,23.4,9.001,49,342.71,,34,3220,2322,3619,8000001,7,8,-104,-77,12,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1293,1.70E+12,1.70E+12,-292.964,116.493307,39.72901,23.4,9.001,49,342.71,,35,3221,2322,3619,8000001,7,8,-102,-74,16,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1294,1.70E+12,1.70E+12,-296.629,116.493306,39.729012,23.4,9.001,49,342.71,,36,3222,2322,3619,8000001,7,8,-103,-75,15,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1295,1.70E+12,1.70E+12,-292.438,116.493305,39.729014,23.4,8.204,49,342.44,,37,3223,2322,3619,8000001,7,8,-101,-74,16,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1296,1.70E+12,1.70E+12,-295.944,116.493304,39.729016,23.4,9.001,49,342.71,,38,3224,2322,3619,8000001,7,8,-105,-78,14,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1297,1.70E+12,1.70E+12,-292.032,116.493303,39.729019,23.4,8.204,49,342.44,,39,3225,2322,3619,8000001,7,8,-108,-80,11,0,5,-108,55140,47,4264,QPSK,normal,SPAT
1298,1.70E+12,1.70E+12,-291.509,116.493303,39.729021,23.4,9.001,49,342.71,,40,3226,2322,3619,8000001,7,8,-106,-79,13,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1299,1.70E+12,1.70E+12,-292.633,116.493302,39.729022,23.4,9.001,49,342.71,,41,3227,2322,3619,8000001,7,8,-107,-80,12,0,5,-107,55140,47,4264,QPSK,normal,SPAT
1300,1.70E+12,1.70E+12,-290.446,116.493301,39.729025,23.4,9.001,49,342.71,,42,3228,2322,3619,8000001,7,8,-108,-81,12,0,5,-108,55140,47,4264,QPSK,normal,SPAT
1301,1.70E+12,1.70E+12,-295.691,116.4933,39.729027,23.4,9.001,49,342.71,,43,3229,2322,3619,8000001,7,8,-106,-78,13,0,5,-106,55140,47,4264,QPSK,normal,SPAT
1302,1.70E+12,1.70E+12,-290.797,116.493299,39.729029,23.4,9.001,49,342.71,,44,3230,2322,3619,8000001,7,8,-110,-82,11,0,5,-110,55140,47,4264,QPSK,normal,SPAT
1303,1.70E+12,1.70E+12,-290.149,116.493298,39.729031,23.4,9.001,49,342.71,,45,3231,2322,3619,8000001,7,8,-104,-76,14,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1304,1.70E+12,1.70E+12,-296.047,116.493297,39.729033,23.4,9.001,49,342.71,,46,3232,2322,3619,8000001,7,8,-105,-77,12,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1305,1.70E+12,1.70E+12,-292.002,116.493296,39.729035,23.4,9.001,49,342.71,,47,3233,2322,3619,8000001,7,8,-103,-76,14,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1306,1.70E+12,1.70E+12,-295.995,116.493295,39.729037,23.4,9.001,49,342.71,,48,3234,2322,3619,8000001,7,8,-101,-73,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1307,1.70E+12,1.70E+12,-291.423,116.493295,39.729039,23.4,9.001,49,342.71,,49,3235,2322,3619,8000001,7,8,-102,-75,13,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1308,1.70E+12,1.70E+12,-295.456,116.493294,39.729041,23.4,9.001,49,342.71,,50,3236,2322,3619,8000001,7,8,-101,-74,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1309,1.70E+12,1.70E+12,-290.36,116.493293,39.729043,23.4,9.001,49,342.71,,51,3237,2322,3619,8000001,7,8,-101,-73,13,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1310,1.70E+12,1.70E+12,-287.592,116.493292,39.729045,23.4,9.001,49,342.71,,52,3238,2322,3619,8000001,7,8,-104,-76,14,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1311,1.70E+12,1.70E+12,-291.065,116.493291,39.729047,23.4,9.001,49,342.71,,53,3239,2322,3619,8000001,7,8,-105,-77,10,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1312,1.70E+12,1.70E+12,-294.603,116.49329,39.72905,23.4,9.001,49,342.71,,54,3240,2322,3619,8000001,7,8,-101,-73,14,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1313,1.70E+12,1.70E+12,-290.863,116.493289,39.729052,23.4,9.001,49,342.71,,55,3241,2322,3619,8000001,7,8,-105,-78,14,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1314,1.70E+12,1.70E+12,-295.41,116.493288,39.729054,23.3,9.075,49,342.99,,56,3242,2322,3619,8000001,7,8,-102,-75,14,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1315,1.70E+12,1.70E+12,-290.154,116.493287,39.729057,23.3,9.075,49,342.99,,57,3243,2322,3619,8000001,7,8,-104,-76,13,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1316,1.70E+12,1.70E+12,-295.653,116.493286,39.729059,23.3,9.075,49,342.99,797A687523323237,58,3244,2322,3619,8000001,7,8,-101,-74,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1317,1.70E+12,1.70E+12,-297.628,116.493285,39.729062,23.4,9.001,49,342.71,,59,3245,2322,3619,8000001,7,8,-101,-73,13,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1318,1.70E+12,1.70E+12,-294.739,116.493284,39.729064,23.4,9.001,49,342.71,,60,3246,2322,3619,8000001,7,8,-103,-75,15,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1319,1.70E+12,1.70E+12,-296.288,116.493283,39.729067,23.4,9.001,49,342.71,,61,3247,2322,3619,8000001,7,8,-100,-73,14,0,5,-100,55140,47,4264,QPSK,normal,SPAT
1320,1.70E+12,1.70E+12,-294.844,116.493282,39.72907,23.3,9.075,49,342.99,,62,3248,2322,3619,8000001,7,8,-100,-72,13,0,5,-100,55140,47,4264,QPSK,normal,SPAT
1321,1.70E+12,1.70E+12,-293.255,116.493281,39.729072,23.3,9.075,49,342.99,,63,3249,2322,3619,8000001,7,8,-100,-73,13,0,5,-100,55140,47,4264,QPSK,normal,SPAT
1322,1.70E+12,1.70E+12,-293.231,116.493281,39.729074,23.3,9.075,49,342.99,,64,3250,2322,3619,8000001,7,8,-101,-73,14,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1323,1.70E+12,1.70E+12,-290.676,116.49328,39.729076,23.3,9.075,49,342.99,,65,3251,2322,3619,8000001,7,8,-103,-76,14,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1324,1.70E+12,1.70E+12,-293.206,116.493279,39.729079,23.3,9.075,49,342.99,,66,3252,2322,3619,8000001,7,8,-104,-77,15,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1325,1.70E+12,1.70E+12,-297.605,116.493278,39.729081,23.3,9.075,49,342.99,,67,3253,2322,3619,8000001,7,8,-104,-76,14,0,5,-104,55140,47,4264,QPSK,normal,SPAT
1326,1.70E+12,1.70E+12,-295.31,116.493277,39.729083,23.3,9.075,49,342.99,,68,3254,2322,3619,8000001,7,8,-101,-74,13,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1327,1.70E+12,1.70E+12,-292.581,116.493277,39.729085,23.3,9.075,49,342.99,,69,3255,2322,3619,8000001,7,8,-100,-73,13,0,5,-100,55140,47,4264,QPSK,normal,SPAT
1328,1.70E+12,1.70E+12,-293.977,116.493276,39.729088,23.3,9.075,49,342.99,,70,3256,2322,3619,8000001,7,8,-99,-72,13,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1329,1.70E+12,1.70E+12,-289.273,116.493275,39.72909,23.2,9.13,50,342.97,,71,3257,2322,3619,8000001,7,8,-100,-73,13,0,5,-100,55140,47,4264,QPSK,normal,SPAT
1330,1.70E+12,1.70E+12,-293.756,116.493274,39.729093,23.2,9.13,50,342.97,,72,3258,2322,3619,8000001,7,8,-99,-71,15,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1331,1.70E+12,1.70E+12,-290.473,116.493273,39.729095,23.3,9.075,49,342.99,,73,3259,2322,3619,8000001,7,8,-98,-70,14,0,5,-98,55140,47,4264,QPSK,normal,SPAT
1332,1.70E+12,1.70E+12,-291.019,116.493272,39.729097,23.3,9.075,49,342.99,,74,3260,2322,3619,8000001,7,8,-101,-74,16,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1333,1.70E+12,1.70E+12,-283.488,116.493272,39.729099,23.3,9.075,49,342.99,,75,3261,2322,3619,8000001,7,8,-98,-71,13,0,5,-98,55140,47,4264,QPSK,normal,SPAT
1334,1.70E+12,1.70E+12,-293.158,116.493271,39.729101,23.2,9.13,50,342.97,,76,3262,2322,3619,8000001,7,8,-101,-74,12,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1335,1.70E+12,1.70E+12,-295.733,116.49327,39.729104,23.2,9.13,50,342.97,,77,3263,2322,3619,8000001,7,8,-101,-74,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1336,1.70E+12,1.70E+12,-294.353,116.493269,39.729106,23.2,9.13,50,342.97,797A687523323439,78,3264,2322,3619,8000001,7,8,-102,-75,14,0,5,-102,55140,47,4264,QPSK,normal,SPAT
1337,1.70E+12,1.70E+12,-293.049,116.493268,39.729108,23.3,9.075,49,342.99,,79,3265,2322,3619,8000001,7,8,-99,-72,16,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1338,1.70E+12,1.70E+12,-292.691,116.493267,39.72911,23.2,9.13,50,342.97,,80,3266,2322,3619,8000001,7,8,-101,-74,15,0,5,-101,55140,47,4264,QPSK,normal,SPAT
1339,1.70E+12,1.70E+12,-297.508,116.493266,39.729112,23.2,9.13,50,342.97,,81,3267,2322,3619,8000001,7,8,-99,-72,15,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1340,1.70E+12,1.70E+12,-293.706,116.493265,39.729114,23,9.13,49,342.97,,82,3268,2322,3619,8000001,7,8,-99,-72,13,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1341,1.70E+12,1.70E+12,-298.335,116.493264,39.729116,23.2,9.13,50,342.97,,83,3269,2322,3619,8000001,7,8,-105,-77,11,0,5,-105,55140,47,4264,QPSK,normal,SPAT
1342,1.70E+12,1.70E+12,-289.876,116.493264,39.729118,23.2,9.13,50,342.97,CCC747DFBE6C0100,84,3270,2322,3619,8000001,7,8,-102,-74,15,0,5,-102,55140,47,4264,QPSK,normal,SPAT
